OID_,Clips_DEM_Large_S3_Regm6,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
6484,-13,-4.801865611150472,18.157398807536477,-13.3028412,-1.8315078,17.5842304,1.2479945
6485,-13,-4.794408971150472,18.157398807536477,-13.3016396,-1.8247576,17.2667694,1.1320679
6486,-13,-4.786952331150472,18.157398807536477,-13.3003321,-1.8063737,16.9946423,1.0176276
6487,-13,-4.779495691150472,18.157398807536477,-13.2989244,-1.7753698,16.7698460,0.9096161
6488,-13,-4.772039051150472,18.157398807536477,-13.2974234,-1.7284720,16.5901203,0.8122932
6489,-13,-4.764582411150472,18.157398807536477,-13.2958364,-1.6740062,16.4481812,0.7289661
6490,-13,-4.757125771150472,18.157398807536477,-13.2941732,-1.6182837,16.3385315,0.6617423
6491,-13,-4.749669131150472,18.157398807536477,-13.2924404,-1.5683302,16.2604485,0.6116620
6492,-13,-4.742212491150472,18.157398807536477,-13.2906466,-1.5259820,16.2106171,0.5795423
6493,-13,-4.734755851150472,18.157398807536477,-13.2887974,-1.4965086,16.1928940,0.5676693
6494,-13,-4.727299211150472,18.157398807536477,-13.2868948,-1.4823977,16.2114105,0.5801560
6495,-13,-4.719842571150472,18.157398807536477,-13.2849436,-1.4822139,16.2720661,0.6206833
6496,-13,-4.712385931150472,18.157398807536477,-13.2829418,-1.4942744,16.3825226,0.6888652
6497,-13,-4.704929291150472,18.157398807536477,-13.2808895,-1.5208846,16.5444698,0.7789230
6498,-13,-4.697472651150472,18.157398807536477,-13.2787819,-1.5568655,16.7735977,0.8822762
6499,-13,-4.690016011150472,18.157398807536477,-13.2766132,-1.5915419,17.0710011,0.9888056
6500,-13,-4.682559371150472,18.157398807536477,-13.2743797,-1.6144154,17.4279156,1.0890812
6501,-13,-4.675102731150472,18.157398807536477,-13.2720737,-1.6238263,17.8372211,1.1750621
6502,-13,-4.667646091150472,18.157398807536477,-13.2696943,-1.6147454,18.2835827,1.2394415
6503,-13,-4.660189451150472,18.157398807536477,-13.2672367,-1.5858485,18.7571278,1.2761962
6504,-13,-4.652732811150472,18.157398807536477,-13.2647009,-1.5374161,19.2419319,1.2815061
6505,-13,-4.645276171150472,18.157398807536477,-13.2620869,-1.4706069,19.7259636,1.2542386
6506,-13,-4.637819531150472,18.157398807536477,-13.2593975,-1.3835628,20.1999512,1.1964666
6507,-13,-4.630362891150472,18.157398807536477,-13.2566357,-1.2733800,20.6459923,1.1124917
6508,-13,-4.622906251150471,18.157398807536477,-13.2538080,-1.1408546,21.0487690,1.0081018
6509,-13,-4.615449611150471,18.157398807536477,-13.2509222,-0.9939581,21.3940792,0.8918380
6510,-13,-4.607992971150471,18.157398807536477,-13.2479868,-0.8397535,21.6753750,0.7756764
6511,-13,-4.600536331150471,18.157398807536477,-13.2450142,-0.6832215,21.8938103,0.6777557
6512,-13,-4.593079691150471,18.157398807536477,-13.2420120,-0.5219323,22.0504093,0.6238234
6513,-13,-4.585623051150471,18.157398807536477,-13.2389917,-0.3557638,22.1416759,0.6363025
6514,-13,-4.578166411150471,18.157398807536477,-13.2359638,-0.1856295,22.1631165,0.7165330
6515,-13,-4.570709771150471,18.157398807536477,-13.2329388,-0.0100300,22.1173344,0.8441688
6516,-13,-4.563253131150471,18.157398807536477,-13.2299290,0.1692335,21.9951210,0.9961304
6517,-13,-4.555796491150471,18.157398807536477,-13.2269478,0.3449441,21.7957783,1.1560934
6518,-13,-4.548339851150471,18.157398807536477,-13.2240067,0.5113584,21.5305500,1.3119844
6519,-13,-4.540883211150471,18.157398807536477,-13.2211170,0.6680085,21.2028656,1.4544086
6520,-13,-4.533426571150471,18.157398807536477,-13.2182903,0.8130161,20.8219776,1.5759655
6521,-13,-4.525969931150471,18.157398807536477,-13.2155371,0.9457681,20.3970490,1.6697243
6522,-13,-5.249264011150472,18.149942167536480,-13.2160521,0.2775771,19.7234573,2.1371994
6523,-13,-5.241807371150472,18.149942167536480,-13.2182026,0.2753969,20.3494778,2.1315541
6524,-13,-5.234350731150472,18.149942167536480,-13.2204218,0.2786640,20.9747124,2.1141586
6525,-13,-5.226894091150472,18.149942167536480,-13.2227116,0.2819952,21.6111603,2.0809124
6526,-13,-5.219437451150472,18.149942167536480,-13.2250786,0.2729871,22.2563248,2.0283196
6527,-13,-5.211980811150472,18.149942167536480,-13.2275238,0.2450225,22.8912544,1.9529492
6528,-13,-5.204524171150472,18.149942167536480,-13.2300463,0.1963122,23.5125084,1.8514179
6529,-13,-5.197067531150472,18.149942167536480,-13.2326450,0.1197246,24.1045952,1.7220417
6530,-13,-5.189610891150472,18.149942167536480,-13.2353144,0.0188398,24.6431885,1.5649685
6531,-13,-5.182154251150472,18.149942167536480,-13.2380438,-0.0980222,25.1178856,1.3837837
6532,-13,-5.174697611150472,18.149942167536480,-13.2408218,-0.2302842,25.5221596,1.1875060
6533,-13,-5.167240971150472,18.149942167536480,-13.2436352,-0.3696902,25.8408222,0.9915935
6534,-13,-5.159784331150472,18.149942167536480,-13.2464685,-0.5152153,26.0758438,0.8237522
6535,-13,-5.152327691150472,18.149942167536480,-13.2493067,-0.6691306,26.2194691,0.7257614
6536,-13,-5.144871051150472,18.149942167536480,-13.2521324,-0.8292571,26.2588863,0.7325860
6537,-13,-5.137414411150472,18.149942167536480,-13.2549257,-0.9806457,26.1963444,0.8352932
6538,-13,-5.129957771150472,18.149942167536480,-13.2576675,-1.1123815,26.0372887,0.9907604
6539,-13,-5.122501131150472,18.149942167536480,-13.2603436,-1.2152630,25.7955761,1.1604142
6540,-13,-5.115044491150472,18.149942167536480,-13.2629395,-1.2859744,25.4904823,1.3214067
6541,-13,-5.107587851150472,18.149942167536480,-13.2654476,-1.3280194,25.1412754,1.4610655
6542,-13,-5.100131211150472,18.149942167536480,-13.2678642,-1.3440700,24.7601814,1.5729626
6543,-13,-5.092674571150472,18.149942167536480,-13.2701864,-1.3367399,24.3600159,1.6549083
6544,-13,-5.085217931150471,18.149942167536480,-13.2724142,-1.3161033,23.9564247,1.7073815
6545,-13,-5.077761291150471,18.149942167536480,-13.2745523,-1.2882707,23.5520954,1.7326407
6546,-13,-5.070304651150471,18.149942167536480,-13.2766018,-1.2504822,23.1508446,1.7336959
6547,-13,-5.062848011150471,18.149942167536480,-13.2785673,-1.2019172,22.7684212,1.7137686
6548,-13,-5.055391371150471,18.149942167536480,-13.2804537,-1.1474925,22.4101238,1.6759408
6549,-13,-5.047934731150471,18.149942167536480,-13.2822676,-1.0981976,22.0852680,1.6233066
6550,-13,-5.040478091150471,18.149942167536480,-13.2840157,-1.0583289,21.7947121,1.5587233
6551,-13,-5.033021451150471,18.149942167536480,-13.2856989,-1.0343702,21.5344162,1.4851063
6552,-13,-5.025564811150471,18.149942167536480,-13.2873211,-1.0186166,21.3071728,1.4054812
6553,-13,-5.018108171150471,18.149942167536480,-13.2888823,-1.0115454,21.1151447,1.3224988
6554,-13,-5.010651531150471,18.149942167536480,-13.2903814,-1.0103703,20.9633598,1.2389518
6555,-13,-5.003194891150471,18.149942167536480,-13.2918177,-1.0082934,20.8482628,1.1579902
6556,-13,-4.995738251150471,18.149942167536480,-13.2931881,-1.0001537,20.7799816,1.0832140
6557,-13,-4.988281611150471,18.149942167536480,-13.2944937,-0.9836619,20.7588024,1.0181885
6558,-13,-4.980824971150471,18.149942167536480,-13.2957335,-0.9659994,20.7840500,0.9658276
6559,-13,-4.973368331150471,18.149942167536480,-13.2969074,-0.9534701,20.8538303,0.9280307
6560,-13,-4.965911691150471,18.149942167536480,-13.2980165,-0.9493137,20.9555550,0.9050869
6561,-13,-4.958455051150471,18.149942167536480,-13.2990580,-0.9465063,21.0805149,0.8959416
6562,-13,-4.950998411150471,18.149942167536480,-13.3000288,-0.9420171,21.2240257,0.8990549
6563,-13,-4.943541771150471,18.149942167536480,-13.3009272,-0.9380117,21.3744202,0.9133326
6564,-13,-4.936085131150471,18.149942167536480,-13.3017521,-0.9356450,21.5231647,0.9384922
6565,-13,-4.928628491150471,18.149942167536480,-13.3025007,-0.9363595,21.6589947,0.9747120
6566,-13,-4.921171851150472,18.149942167536480,-13.3031721,-0.9438706,21.7715683,1.0220379
6567,-13,-4.913715211150471,18.149942167536480,-13.3037643,-0.9628882,21.8516674,1.0800288
6568,-13,-4.906258571150472,18.149942167536480,-13.3042746,-0.9984670,21.8916817,1.1475390
6569,-13,-4.898801931150472,18.149942167536480,-13.3046980,-1.0468218,21.8828297,1.2226319
6570,-13,-4.891345291150472,18.149942167536480,-13.3050289,-1.0990647,21.8218937,1.3025604
6571,-13,-4.883888651150472,18.149942167536480,-13.3052616,-1.1488096,21.7097702,1.3837837
6572,-13,-4.876432011150472,18.149942167536480,-13.3053932,-1.1982791,21.5438251,1.4621404
6573,-13,-4.868975371150472,18.149942167536480,-13.3054218,-1.2512476,21.3242645,1.5332879
6574,-13,-4.861518731150472,18.149942167536480,-13.3053455,-1.3088402,21.0515022,1.5929288
6575,-13,-4.854062091150472,18.149942167536480,-13.3051624,-1.3774464,20.7289963,1.6374930
6576,-13,-4.846605451150472,18.149942167536480,-13.3048706,-1.4551071,20.3627129,1.6644188
6577,-13,-4.839148811150472,18.149942167536480,-13.3044672,-1.5370649,19.9630508,1.6720101
6578,-13,-4.831692171150472,18.149942167536480,-13.3039503,-1.6130095,19.5417900,1.6592919
6579,-13,-4.824235531150472,18.149942167536480,-13.3033161,-1.6803735,19.1111927,1.6260639
6580,-13,-4.816778891150472,18.149942167536480,-13.3025656,-1.7331212,18.6808624,1.5733296
6581,-13,-4.809322251150472,18.149942167536480,-13.3017006,-1.7744356,18.2604179,1.5032309
6582,-13,-4.801865611150472,18.149942167536480,-13.3007231,-1.8050543,17.8613853,1.4189574
6583,-13,-4.794408971150472,18.149942167536480,-13.2996378,-1.8283259,17.4953041,1.3244379
6584,-13,-4.786952331150472,18.149942167536480,-13.2984476,-1.8397381,17.1737213,1.2237592
6585,-13,-4.779495691150472,18.149942167536480,-13.2971554,-1.8356762,16.9010792,1.1209863
6586,-13,-4.772039051150472,18.149942167536480,-13.2957687,-1.8135180,16.6762257,1.0197027
6587,-13,-4.764582411150472,18.149942167536480,-13.2942934,-1.7793398,16.4955730,0.9230557
6588,-13,-4.757125771150472,18.149942167536480,-13.2927370,-1.7396482,16.3534164,0.8337296
6589,-13,-4.749669131150472,18.149942167536480,-13.2911072,-1.7008392,16.2482834,0.7540622
6590,-13,-4.742212491150472,18.149942167536480,-13.2894106,-1.6687393,16.1754303,0.6868722
6591,-13,-4.734755851150472,18.149942167536480,-13.2876530,-1.6448482,16.1413517,0.6368296
6592,-13,-4.727299211150472,18.149942167536480,-13.2858372,-1.6334530,16.1468945,0.6112896
6593,-13,-4.719842571150472,18.149942167536480,-13.2839670,-1.6334333,16.1958618,0.6185586
6594,-13,-4.712385931150472,18.149942167536480,-13.2820415,-1.6451348,16.2966232,0.6621194
6595,-13,-4.704929291150472,18.149942167536480,-13.2800598,-1.6682181,16.4507618,0.7371168
6596,-13,-4.697472651150472,18.149942167536480,-13.2780190,-1.7001401,16.6693172,0.8332702
6597,-13,-4.690016011150472,18.149942167536480,-13.2759132,-1.7329670,16.9545860,0.9380503
6598,-13,-4.682559371150472,18.149942167536480,-13.2737389,-1.7536373,17.3021564,1.0403068
6599,-13,-4.675102731150472,18.149942167536480,-13.2714882,-1.7611748,17.7009430,1.1310085
6600,-13,-4.667646091150472,18.149942167536480,-13.2691603,-1.7514892,18.1397095,1.2023945
6601,-13,-4.660189451150472,18.149942167536480,-13.2667513,-1.7231559,18.6098938,1.2481492
6602,-13,-4.652732811150472,18.149942167536480,-13.2642603,-1.6751190,19.0942726,1.2641296
6603,-13,-4.645276171150472,18.149942167536480,-13.2616882,-1.6084362,19.5827198,1.2488075
6604,-13,-4.637819531150472,18.149942167536480,-13.2590361,-1.5212274,20.0638828,1.2036552
6605,-13,-4.630362891150472,18.149942167536480,-13.2563076,-1.4112027,20.5226555,1.1319411
6606,-13,-4.622906251150471,18.149942167536480,-13.2535076,-1.2808001,20.9429340,1.0379045
6607,-13,-4.615449611150471,18.149942167536480,-13.2506456,-1.1335624,21.3123798,0.9276742
6608,-13,-4.607992971150471,18.149942167536480,-13.2477283,-0.9814254,21.6216812,0.8094782
6609,-13,-4.600536331150471,18.149942167536480,-13.2447672,-0.8256508,21.8750496,0.6958459
6610,-13,-4.593079691150471,18.149942167536480,-13.2417707,-0.6645464,22.0728474,0.6069918
6611,-13,-4.585623051150471,18.149942167536480,-13.2387476,-0.4951451,22.2066002,0.5694084
6612,-13,-4.578166411150471,18.149942167536480,-13.2357092,-0.3237115,22.2735081,0.6023834
6613,-13,-4.570709771150471,18.149942167536480,-13.2326670,-0.1455650,22.2740822,0.6989196
6614,-13,-4.563253131150471,18.149942167536480,-13.2296314,0.0357719,22.2004471,0.8358348
6615,-13,-4.555796491150471,18.149942167536480,-13.2266150,0.2164005,22.0507660,0.9927266
6616,-13,-4.548339851150471,18.149942167536480,-13.2236309,0.3905089,21.8330326,1.1544647
6617,-13,-4.540883211150471,18.149942167536480,-13.2206907,0.5581950,21.5485115,1.3095160
6618,-13,-4.533426571150471,18.149942167536480,-13.2178049,0.7176040,21.2055168,1.4487953
6619,-13,-4.525969931150471,18.149942167536480,-13.2149858,0.8692922,20.8073025,1.5639607
6620,-13,-5.249264011150472,18.142485527536479,-13.2144070,0.2891739,19.4760876,2.1971374
6621,-13,-5.241807371150472,18.142485527536479,-13.2164927,0.2803792,20.1245289,2.1947060
6622,-13,-5.234350731150472,18.142485527536479,-13.2186489,0.2755836,20.7718163,2.1799407
6623,-13,-5.226894091150472,18.142485527536479,-13.2208776,0.2721886,21.4297104,2.1491556
6624,-13,-5.219437451150472,18.142485527536479,-13.2231836,0.2560849,22.0972023,2.0991673
6625,-13,-5.211980811150472,18.142485527536479,-13.2255697,0.2195912,22.7542877,2.0267987
6626,-13,-5.204524171150472,18.142485527536479,-13.2280340,0.1645770,23.3965073,1.9288802
6627,-13,-5.197067531150472,18.142485527536479,-13.2305765,0.0857310,24.0119247,1.8038261
6628,-13,-5.189610891150472,18.142485527536479,-13.2331896,-0.0171324,24.5769100,1.6517189
6629,-13,-5.182154251150472,18.142485527536479,-13.2358646,-0.1348428,25.0796776,1.4758106
6630,-13,-5.174697611150472,18.142485527536479,-13.2385902,-0.2642705,25.5148754,1.2844254
6631,-13,-5.167240971150472,18.142485527536479,-13.2413540,-0.4003822,25.8687496,1.0914164
6632,-13,-5.159784331150472,18.142485527536479,-13.2441406,-0.5410926,26.1396618,0.9207008
6633,-13,-5.152327691150472,18.142485527536479,-13.2469358,-0.6903750,26.3245258,0.8078939
6634,-13,-5.144871051150472,18.142485527536479,-13.2497215,-0.8450278,26.4061069,0.7870160
6635,-13,-5.137414411150472,18.142485527536479,-13.2524796,-0.9913616,26.3862686,0.8615881
6636,-13,-5.129957771150472,18.142485527536479,-13.2551928,-1.1172888,26.2733955,0.9994903
6637,-13,-5.122501131150472,18.142485527536479,-13.2578440,-1.2183777,26.0768623,1.1629850
6638,-13,-5.115044491150472,18.142485527536479,-13.2604218,-1.2886581,25.8150177,1.3267136
6639,-13,-5.107587851150472,18.142485527536479,-13.2629175,-1.3316088,25.5049400,1.4758860
6640,-13,-5.100131211150472,18.142485527536479,-13.2653265,-1.3532200,25.1611595,1.6024266
6641,-13,-5.092674571150472,18.142485527536479,-13.2676468,-1.3547289,24.7901363,1.7029098
6642,-13,-5.085217931150471,18.142485527536479,-13.2698774,-1.3452824,24.4100380,1.7766705
6643,-13,-5.077761291150471,18.142485527536479,-13.2720222,-1.3305683,24.0241241,1.8249258
6644,-13,-5.070304651150471,18.142485527536479,-13.2740812,-1.3091940,23.6327114,1.8497149
6645,-13,-5.062848011150471,18.142485527536479,-13.2760582,-1.2771525,23.2539711,1.8533893
6646,-13,-5.055391371150471,18.142485527536479,-13.2779570,-1.2409813,22.8940964,1.8382860
6647,-13,-5.047934731150471,18.142485527536479,-13.2797813,-1.2098819,22.5605907,1.8068286
6648,-13,-5.040478091150471,18.142485527536479,-13.2815380,-1.1869587,22.2535553,1.7614008
6649,-13,-5.033021451150471,18.142485527536479,-13.2832270,-1.1779571,21.9747849,1.7044303
6650,-13,-5.025564811150471,18.142485527536479,-13.2848511,-1.1742892,21.7250900,1.6384360
6651,-13,-5.018108171150471,18.142485527536479,-13.2864075,-1.1751828,21.5069466,1.5656705
6652,-13,-5.010651531150471,18.142485527536479,-13.2878971,-1.1773615,21.3259754,1.4884654
6653,-13,-5.003194891150471,18.142485527536479,-13.2893162,-1.1731476,21.1836300,1.4095299
6654,-13,-4.995738251150471,18.142485527536479,-13.2906637,-1.1563038,21.0879078,1.3319820
6655,-13,-4.988281611150471,18.142485527536479,-13.2919397,-1.1295578,21.0416031,1.2589290
6656,-13,-4.980824971150471,18.142485527536479,-13.2931442,-1.0970025,21.0424919,1.1929973
6657,-13,-4.973368331150471,18.142485527536479,-13.2942801,-1.0652126,21.0910282,1.1360446
6658,-13,-4.965911691150471,18.142485527536479,-13.2953463,-1.0381354,21.1755428,1.0887424
6659,-13,-4.958455051150471,18.142485527536479,-13.2963409,-1.0114254,21.2869987,1.0506307
6660,-13,-4.950998411150471,18.142485527536479,-13.2972651,-0.9799811,21.4213905,1.0208750
6661,-13,-4.943541771150471,18.142485527536479,-13.2981176,-0.9493608,21.5668640,0.9991274
6662,-13,-4.936085131150471,18.142485527536479,-13.2988977,-0.9200226,21.7143650,0.9860409
6663,-13,-4.928628491150471,18.142485527536479,-13.2996063,-0.8944609,21.8532810,0.9831663
6664,-13,-4.921171851150472,18.142485527536479,-13.3002424,-0.8797016,21.9745903,0.9924362
6665,-13,-4.913715211150471,18.142485527536479,-13.3008060,-0.8788465,22.0665684,1.0157014
6666,-13,-4.906258571150472,18.142485527536479,-13.3012953,-0.8957151,22.1225166,1.0541620
6667,-13,-4.898801931150472,18.142485527536479,-13.3017063,-0.9280118,22.1340389,1.1078106
6668,-13,-4.891345291150472,18.142485527536479,-13.3020344,-0.9680520,22.0959225,1.1750780
6669,-13,-4.883888651150472,18.142485527536479,-13.3022757,-1.0080119,22.0059204,1.2528297
6670,-13,-4.876432011150472,18.142485527536479,-13.3024263,-1.0503836,21.8628769,1.3366991
6671,-13,-4.868975371150472,18.142485527536479,-13.3024845,-1.1007562,21.6651630,1.4216082
6672,-13,-4.861518731150472,18.142485527536479,-13.3024492,-1.1592153,21.4130535,1.5022085
6673,-13,-4.854062091150472,18.142485527536479,-13.3023186,-1.2320832,21.1095505,1.5736918
6674,-13,-4.846605451150472,18.142485527536479,-13.3020906,-1.3177972,20.7596970,1.6321472
6675,-13,-4.839148811150472,18.142485527536479,-13.3017607,-1.4127277,20.3712425,1.6744649
6676,-13,-4.831692171150472,18.142485527536479,-13.3013268,-1.5044377,19.9546261,1.6982679
6677,-13,-4.824235531150472,18.142485527536479,-13.3007832,-1.5889373,19.5235214,1.7019665
6678,-13,-4.816778891150472,18.142485527536479,-13.3001308,-1.6629483,19.0841522,1.6852521
6679,-13,-4.809322251150472,18.142485527536479,-13.2993698,-1.7273993,18.6485119,1.6491028
6680,-13,-4.801865611150472,18.142485527536479,-13.2985010,-1.7843046,18.2270641,1.5957274
6681,-13,-4.794408971150472,18.142485527536479,-13.2975264,-1.8337841,17.8322697,1.5282379
6682,-13,-4.786952331150472,18.142485527536479,-13.2964478,-1.8713689,17.4776516,1.4500510
6683,-13,-4.779495691150472,18.142485527536479,-13.2952690,-1.8928267,17.1681557,1.3647345
6684,-13,-4.772039051150472,18.142485527536479,-13.2939930,-1.8935597,16.9085350,1.2755071
6685,-13,-4.764582411150472,18.142485527536479,-13.2926245,-1.8794150,16.6942310,1.1853896
6686,-13,-4.757125771150472,18.142485527536479,-13.2911730,-1.8543537,16.5210876,1.0970051
6687,-13,-4.749669131150472,18.142485527536479,-13.2896423,-1.8281647,16.3878918,1.0125526
6688,-13,-4.742212491150472,18.142485527536479,-13.2880411,-1.8042601,16.2911777,0.9345092
6689,-13,-4.734755851150472,18.142485527536479,-13.2863731,-1.7864963,16.2363205,0.8663060
